NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
KMXK_0C03610	W0T7Q9	KLMA_30367	6.678330612	6.895444026	6.941295779	6.828547208	6.759291041	6.571006892	6.988865451	7.089961723	7.11555042	6.919278695	7.013167021	6.884688262
KMXK_0F01080	W0TG07	KLMA_60455	7.161116965	7.311714022	7.452767583	7.562331549	7.562521483	7.802524108	7.56908419	7.479111006	7.449090979	7.315098779	7.469189873	7.508069936
KMXK_0E04690	W0TE72	KLMA_50467	6.993108976	6.81940132	6.80907899	6.235739258	6.569462805	6.503895878	6.818138926	6.550354521	6.894722654	6.590611039	6.588207575	6.661414044
KMXK_0E04920	W0TBW7	KLMA_50488	7.230871075	7.155736895	6.773838064	7.819432571	7.958513209	7.947459869	7.117517377	7.105884065	6.954944385	7.055357931	8.124166114	8.085780574
KMXK_0H02650	W0TGB1	KLMA_70265	7.411623426	7.228072528	7.413319995	7.164216458	6.99796928	6.892249661	7.333057635	7.184282088	7.449892154	7.197859947	7.253507204	7.168576102
KMXK_0D00690	W0TD84	KLMA_40055	7.10838558	7.046473089	6.948818525	6.91177881	6.603704247	6.924471456	7.154967889	7.101783894	7.110173371	6.791316186	6.935325227	6.857315497
KMXK_0G03670	W0TG97	KLMA_80361	7.009897366	6.583892482	6.593651359	6.664200224	6.589157083	6.541764825	6.806271426	6.601377688	6.841213237	6.239394567	6.421994463	6.264718351
KMXK_0A02300	W0T5Z4	KLMA_10609	6.694727663	6.928399479	7.098988771	7.160493877	7.187998263	7.5317634	6.980422441	6.998823218	6.68790313	6.440389236	6.633084692	6.902080276
KMXK_0F04730	W0TCP1	KLMA_60101	6.987025884	7.22563224	6.925884571	7.158474108	7.506844629	7.46639724	7.440613249	7.314086792	7.243926861	6.978631841	6.998655921	7.091072068
KMXK_0H03120	W0TFK1	KLMA_70312	7.027027984	7.436450536	7.654822722	7.240625883	7.267228147	7.228983298	7.356201939	7.394541778	7.314622753	7.682507787	7.764837804	7.764518735
KMXK_0E04320	W0TCE4	KLMA_50431	7.51336029	7.290952305	7.451118354	7.350099433	7.028481793	7.053086291	7.324578328	7.206456939	7.483406792	7.118233389	7.121068759	7.063150857
KMXK_0A08030	W0T4B9	KLMA_10049	7.072729563	6.886747457	6.937345812	6.904321901	6.896803267	7.017737328	7.04949136	6.812891367	7.372514965	6.631648065	6.610049614	6.743389733
KMXK_0E05840	W0TC71	KLMA_50588	6.58386542	6.624644877	6.88253288	6.958918428	7.243181573	7.007765401	6.694910687	6.825131248	6.662720037	6.895054906	6.74761666	6.798777501
KMXK_0E03730			6.817577541	6.740194217	6.712480345	6.385692531	6.608125065	6.600086796	6.728786646	6.828895253	6.717070684	6.698690724	6.830153167	6.671869379
KMXK_0F01240	W0TEE2	KLMA_60439	7.730538935	7.664760849	7.907932258	7.917376463	7.960100228	8.13977512	7.916721159	7.73000163	8.017858709	7.926785926	7.794514249	7.879884083
KMXK_0C06610	W0T8K8	KLMA_30662	7.520093166	7.542284899	7.226701302	8.13349382	7.208251353	8.131006092	8.225783065	7.655734111	7.725036937	6.545138873	7.059132586	6.96057222
KMXK_0B01850	W0T5D1	KLMA_20172	7.404560198	7.613697883	7.422130977	7.400375818	7.673683242	7.529981181	7.453010714	7.650676101	7.27302026	7.775713793	7.73826958	7.743051498
KMXK_0C00770	W0T9A1	KLMA_30071	6.81973847	6.816522623	6.743685872	6.687320408	6.480648872	6.737562216	7.090342499	7.054597757	6.829622768	6.793781932	6.996290953	6.873277664
KMXK_0F02450	W0TEW3	KLMA_60327	6.892962656	6.276598399	6.680008854	6.918332641	6.70623339	6.850490121	6.877469344	6.631843559	6.801886773	6.524677862	6.437374681	6.476386528
KMXK_0D05750	W0TAA8	KLMA_40548	6.93483092	7.050154902	6.658060247	6.427221802	5.940201326	6.443116447	7.097617058	7.048673271	6.480975057	6.951506765	7.095825921	6.989362316
KMXK_0A06780	W0T6V6	KLMA_10177	6.506253486	6.597672635	6.479422519	6.347262048	6.196413299	6.253267111	6.405432711	6.549555367	6.302796089	6.399713396	6.546222479	6.475805594
KMXK_0F00800	W0TFC1	KLMA_60482	7.441633299	7.314639593	7.261575407	7.219050032	6.981127637	7.031888649	7.271922065	7.241639586	7.228797503	7.114264245	7.218467594	7.207414545
KMXK_0B01220	W0T677	KLMA_20110	6.482161836	6.309707443	6.185658781	6.388765796	6.018526966	NA	6.359378359	6.027289933	NA	NA	6.54437589	6.338843119
KMXK_0E00300	W0TCC3	KLMA_50024	NA	6.525216613	7.117874035	7.006712641	7.358150214	7.346016746	6.725967998	6.837537362	6.969650933	6.489220371	6.822667737	6.81702456
KMXK_0C05920	W0T8E4	KLMA_30592	6.491824139	6.711733742	6.821121083	6.85927693	6.922726072	7.001796047	6.823661104	6.919653443	6.724924118	6.992660007	7.007694176	6.963706503
KMXK_0D02570	W0TB30	KLMA_40234	6.815845776	6.95662604	6.910847298	7.127562399	7.340793317	7.278382045	6.846905894	7.060971411	6.421012527	7.150374245	7.174969793	7.065355146
KMXK_0F03370	W0TEN0	KLMA_60237	6.776929064	6.92940727	6.932242903	6.822814993	6.546817914	6.761203505	6.624115568	6.659056481	6.35333982	6.826199289	6.943342738	6.914815103
KMXK_0D02440	W0T9Z4	KLMA_40221	7.151948582	6.977633114	6.856619985	6.728798203	6.379293088	6.69811761	6.937679109	6.930199852	6.838876853	6.88951594	7.029139775	6.887504368
KMXK_0C06630	W0TCY5	KLMA_30664	7.200884923	7.242149019	7.221461332	7.333404758	7.415823535	7.408541216	7.187283954	7.338838518	6.902677655	7.460518562	7.477132569	7.458849991
KMXK_0A04010	W0T5F9	KLMA_10434	6.469003056	6.496267001	6.744331922	7.082127814	7.19337032	7.055490485	7.147461898	6.869849722	6.596835006	6.904936898	6.774845526	6.918494493
KMXK_0D04580	W0TAM6	KLMA_40436	7.207496212	7.041534365	7.103331076	7.298258606	7.513252188	7.57311711	7.387337624	7.304425527	7.101640496	7.173128997	7.189616906	7.20319492
KMXK_0B06630	W0T7S8	KLMA_20650	7.359366296	7.470487145	7.582848772	7.652122741	7.75558193	7.672920773	7.498564744	7.358456527	7.605256931	7.437021161	7.457864034	7.455287149
KMXK_0C04760	W0T9P5	KLMA_30478	6.930221388	6.89354675	7.015467884	7.030118832	7.16134407	7.273479343	6.995358392	6.970487964	6.909348759	7.069190915	7.116038114	7.03464027
KMXK_0A01170	W0T4N4	KLMA_10723	7.460964428	7.351203143	7.386990117	7.025835495	7.319330623	7.234010221	7.25800644	7.363216051	7.179530989	7.493203625	7.478649406	7.432723635
KMXK_0B04000	W0T9T5	KLMA_20386	7.228334416	7.29361086	7.2180527	7.033167457	7.178514737	7.141101646	7.306306378	7.286135841	7.17032636	7.151912605	7.202315528	7.097792378
KMXK_0F03330	W0TD21	KLMA_60241	8.030895276	8.087005069	8.123519628	8.060736834	8.135679926	8.085061064	8.004338793	8.095824334	8.057613924	8.126099143	8.147342437	8.127949232
KMXK_0B05260	W0T844	KLMA_20513	7.029562106	7.433642507	6.62618043	7.259880714	7.354051194	7.090020852	7.49363427	7.52217387	7.328623336	6.616756615	6.594826327	6.925266515
KMXK_0C04850	W0T9Q5	KLMA_30488	7.087138894	7.108641931	7.12686221	6.959377207	6.821439607	6.91179689	7.148286795	6.977738675	7.156321622	7.021917891	7.128343469	6.980506228
KMXK_0B04970	W0T5Q3	KLMA_20484	6.75814278	6.81357169	6.933275297	6.699651269	6.746109997	6.881848404	6.876551063	6.840777732	6.936116303	6.72067425	6.770180766	6.749528625
KMXK_0D02190	W0T9W1	KLMA_40191	6.978405227	6.974146015	7.052113202	7.095912302	6.953386718	7.066098165	7.058355439	6.865566936	7.034809122	6.860831498	6.859597671	6.937697626
KMXK_0A00540	W0T8K0	KLMA_10787	6.62000427	6.557369295	6.575051796	6.840829563	7.042274045	6.831886615	6.712849893	6.720672325	6.883220111	6.600783175	6.842462596	6.794127068
KMXK_0D04360	W0T9Y7	KLMA_40413	7.429548452	7.538034059	7.462704485	7.638440235	7.558567798	7.508158174	7.74040933	7.716481316	7.612328324	7.630683549	7.494783975	7.618146228
KMXK_0D04110	W0T9W3	KLMA_40388	8.042213096	7.814882643	7.710661878	7.608438326	7.453004335	7.56892032	7.755191346	7.718067098	7.860162588	7.737015607	7.82889642	7.767441905
KMXK_0A01320	W0T4M2	KLMA_10708	7.378669167	7.372407364	7.543051386	7.643436388	7.810797202	7.809710965	7.558135571	7.749150313	7.463262454	7.698482533	7.591096865	7.700205359
KMXK_0G00230	W0THQ0	KLMA_80015	7.754667014	7.747457816	7.6831011	7.634569389	7.367766824	7.540531099	7.754078187	7.655882752	7.653584727	7.679655342	7.791646806	7.780553748
KMXK_0G02660	W0TG01	KLMA_80256	7.597297832	7.574711833	7.417872958	7.566605983	7.492647929	7.354475058	7.571501055	7.429211952	7.681361676	7.283343461	7.126835548	7.324148115
KMXK_0D02770	W0T9H3	KLMA_40253	7.246979342	7.347334455	7.032400286	6.951610318	7.253257581	7.284789864	7.294216569	7.143964003	7.201316497	6.811695544	6.832821449	6.923831456
KMXK_0B06650	W0T6R4	KLMA_20652	7.232483056	6.92175292	6.917177813	7.631247769	7.226295733	7.091816866	6.881148749	6.948621465	6.883378848	7.190663892	6.972374066	7.06268189
KMXK_0D05850	W0TAB6	KLMA_40558	6.308353508	6.484019397	6.920056348	7.43797687	6.947922564	7.143215206	6.880406732	6.32458305	6.660490126	7.16869209	6.913699141	6.981320718
KMXK_0E05630	W0TEI1	KLMA_50567	7.109967169	6.949982427	7.061752177	6.99613911	6.995273294	6.965113394	6.972503866	7.06093702	6.929538804	7.138872839	7.201104575	7.105550376
KMXK_0F01840	W0TE87	KLMA_60389	6.427189715	5.870450428	6.431428338	6.13610409	6.387232663	NA	6.022618925	6.165570763	6.146837936	6.830946695	6.730425569	6.643378907
KMXK_0C02140	W0T7B4	KLMA_30212	6.934129185	6.838139105	6.867891213	6.949261422	6.900723772	6.86857716	6.896032737	6.760448837	6.723587174	6.94741709	7.026082782	6.889004797
KMXK_0B08020	W0T864	KLMA_20790	6.776087599	6.636249844	6.891359071	6.60151614	6.397792508	6.326125451	6.630949823	6.592936144	6.584753972	6.571945655	6.636482338	6.484280865
KMXK_0G02290	W0TFW7	KLMA_80221	6.974457618	7.332312553	7.023783728	7.571612136	8.097446455	7.601312094	7.205366656	7.529357302	6.577206633	7.490947288	7.451320897	7.560920352
KMXK_0A02840	W0T544	KLMA_10556	6.317935815	6.472664147	6.216296856	6.599497498	6.68980067	6.839558072	6.503460104	6.642142932	6.312559594	6.438489605	6.694044163	6.503099308
KMXK_0G00370	W0TJM6	KLMA_80028	7.710956308	7.61126272	7.801191727	7.620459402	7.645944565	7.468690605	7.34085619	7.55367619	7.244018272	7.588413286	7.552076446	7.626525874
KMXK_0B04770	W0TA03	KLMA_20466	7.631613132	7.28476277	7.517733222	7.243671152	7.078183253	7.060003752	7.269304536	7.253658989	7.429636228	7.24891914	7.293312477	7.185599528
KMXK_0E02400	W0TDL5	KLMA_50237	6.667422044	6.641391825	6.344233958	7.051526212	7.213782218	7.223011251	6.685147864	6.954213703	6.251851169	6.87942019	6.804958713	7.104195121
KMXK_0C07040	W0T8P1	KLMA_30697	7.320498853	7.116997131	7.006183418	6.793746999	6.655889341	6.66016935	7.068517833	6.860966686	7.354238784	7.04256744	7.128608743	6.989902256
KMXK_0C03950	W0T9G4	KLMA_30398	7.46251351	7.457702148	7.142895309	7.498322347	7.410837361	7.191379859	7.836445761	7.573104255	7.725062838	7.533489362	7.495052028	7.609273599
KMXK_0A07980	W0T4C5	KLMA_10054	7.128401105	7.134157518	7.210908775	7.061050341	6.753581597	6.817521047	7.072281615	6.923273578	7.272417967	7.298882399	7.283047102	7.189614295
KMXK_0E01760	W0TFG0	KLMA_50170	7.577605962	7.363465855	7.361926778	7.131585684	7.186835579	7.150866191	7.320595067	7.325870794	7.538682036	7.303690376	7.408300101	7.273323188
KMXK_0B06760	W0TAI7	KLMA_20661	7.476285272	7.328723779	7.414405099	7.164976549	7.052730796	7.221870591	7.37346136	7.255327644	7.459451227	7.220361703	7.395428564	7.273294792
KMXK_0E02720	W0TD16	KLMA_50269	6.589686044	6.641327126	6.98920187	7.114879921	7.114312288	7.085867488	6.768170126	6.89306636	6.636768825	6.844237997	6.94460636	6.979255358
KMXK_0H00280	W0TE18	KLMA_70029	6.774009323	6.901973281	6.969074837	7.273567501	7.387043999	7.279512031	7.012651117	7.177673852	6.62854384	6.851209352	6.986757186	6.97753819
KMXK_0F05340	W0TDB4	KLMA_60044	9.005574139	8.812552628	8.912169335	8.750845874	8.937422007	9.004185015	8.665463439	8.74594523	8.441778399	8.330670353	8.708291673	8.579041101
KMXK_0E01080	W0TCI7	KLMA_50099	NA	7.109740887	7.221474317	6.927026593	7.262443124	6.898454103	6.625554089	6.965812551	7.036917257	7.294643912	7.381117344	7.371732051
KMXK_0H01250	W0TIL3	KLMA_70126	6.295970643	6.459643439	6.934847812	7.040600458	7.161142425	7.123138472	6.642449462	6.31832299	NA	6.655991973	6.504302345	6.539651328
KMXK_0C05510	W0TCN1	KLMA_30554	8.571522889	8.34384359	8.431702305	8.263057787	8.070598467	8.135673642	8.382034809	8.260084856	8.45176068	8.305558855	8.404475656	8.224089889
KMXK_0H01400	W0TF56	KLMA_70142	7.105775825	6.927397801	6.958281285	6.778389151	6.81127342	6.829150237	6.925772169	6.872280921	7.025996401	6.984986349	7.02026362	6.92656342
KMXK_0B00990	W0T561	KLMA_20087	6.939798236	6.707918614	6.864382939	NA	7.318985991	7.01176515	6.832013705	6.648700823	6.789328722	6.945078604	6.972386132	6.956007653
KMXK_0A07020	W0T2Z0	KLMA_10153	7.275590154	7.003402067	7.075344482	6.922439748	6.491228575	6.501675582	7.022943266	6.846849561	7.280647613	6.886296173	6.888878083	6.723063555
KMXK_0D01450	W0TBE8	KLMA_40122	7.372596734	7.027149545	7.022759911	6.907082421	6.573935952	6.84543651	7.07352275	6.874208986	7.115514955	7.026336106	7.062728041	7.020858798
KMXK_0B07150	W0T6A6	KLMA_20699	7.027862265	6.888388293	7.149819226	7.16494389	7.415176255	7.301853155	7.009760782	7.149973481	6.788330303	7.293216127	7.295439268	7.244108127
KMXK_0G02920			7.074471618	6.81742216	6.958802596	6.83511933	6.585864506	6.756127797	6.352820109	6.730523585	6.71924791	6.992977252	7.066484575	6.911897149
KMXK_0B03340	W0T7J2	KLMA_20318	8.069224424	8.040827561	7.799544105	7.718626196	7.80551313	7.691986717	7.803278912	8.003554526	7.795738447	7.878475926	7.942565391	7.904402828
KMXK_0G01360	W0THA5	KLMA_80127	6.692220365	6.612564831	NA	6.349788213	6.211038588	NA	6.513256994	6.52913838	NA	NA	6.525388952	6.52564905
KMXK_0E06170	W0TCX5	KLMA_50621	7.224374085	7.337001582	7.18115571	7.18978303	6.993212092	7.234535665	7.340928487	7.225067846	7.378127119	6.947795176	7.091985382	7.086138445
KMXK_0A01480	W0T8B7	KLMA_10692	6.925527568	6.782926099	6.857356326	7.127460006	7.057133593	6.968304043	6.846265868	6.856398073	6.598719735	6.918742563	6.891448044	7.014671843
KMXK_0A03750	W0T7K9	KLMA_10462	7.432780906	7.266605492	7.30221952	7.519051626	7.276827977	7.260868842	7.104946737	7.172887239	7.170511666	7.212876318	7.001760427	7.202926496
KMXK_0A04500			7.435864833	7.352727152	7.667410858	7.351660912	7.074672409	7.379878514	7.563505936	7.363056404	7.767623661	7.359927754	7.364535967	7.343253661
KMXK_0F04530	W0T735	KLMA_20168 KLMA_60119	7.738146369	8.067447854	7.744036379	7.564716074	7.697403738	7.65721999	7.889553422	7.988191349	7.675007865	7.676291787	7.744601484	7.578997726
KMXK_0F05130	W0TGX6	KLMA_60063	6.991135536	6.822571956	6.786249259	6.74148244	6.684828323	6.434625434	6.70914326	6.791702117	6.740501208	6.839150982	6.91323121	6.87016387
KMXK_0C06890	W0TD03	KLMA_30684	7.80553016	7.76435578	7.701214078	7.757162406	7.739277535	7.661289709	7.758067907	7.507547254	7.956918287	7.565858562	7.224710295	7.393884246
KMXK_0A02290	W0T3Q1	KLMA_10610	7.429151667	7.168599241	7.367443538	7.140791294	7.003390123	6.951518948	7.25450172	7.220473621	7.535079242	7.233359014	7.150929417	7.187954237
KMXK_0F01670	W0TFV0	KLMA_60405	7.338838873	7.204700803	6.911886733	6.933434257	6.834842308	6.778428946	7.222375558	7.214162725	6.964006574	7.019992307	7.27129148	7.053279227
KMXK_0H01930	W0TF97	KLMA_70192	6.837427267	6.78013794	6.885103172	6.922551145	6.831242653	6.919139635	6.7125085	6.882389969	6.874215906	6.962988503	7.001491642	7.002886736
KMXK_0F03100	W0TFF4	KLMA_60265	6.79092368	7.027770957	7.128350712	7.489959013	7.63407887	7.370434712	7.101590822	7.048639765	6.994524787	7.522253855	6.974612586	7.084168231
KMXK_0F02820	W0TES6	KLMA_60292	6.862048052	6.99400844	6.636776784	7.098119623	7.220434009	7.047960767	7.078618866	7.180374534	6.724008555	6.687298922	6.406862608	6.727841576
KMXK_0G04170	W0TKM4	KLMA_80413	7.225062702	7.125781173	7.189192215	6.872714795	7.211706336	7.098890052	6.814810262	6.960930862	6.773951364	7.099537766	6.939266773	7.006188978
KMXK_0C01560	W0T8S6	KLMA_30153	7.36677103	7.200999492	7.31355888	7.195767717	7.221180476	7.115625685	7.02481934	7.206010919	6.885036296	7.37762914	7.275963081	7.232909321
KMXK_0B01210	W0T4N2	KLMA_20109	7.155554793	6.964982779	6.91358788	6.771037104	6.209312089	6.524236589	7.049792845	6.847505714	7.214966655	6.524238921	6.92291777	6.721303863
KMXK_0A01770	W0T4F5	KLMA_10663	7.422903234	7.701457628	7.489202247	7.846136821	7.57108725	7.7911307	8.016591267	7.755563922	7.971130681	7.756995863	7.730779475	7.771750523
KMXK_0E04970	W0TBX1	KLMA_50493	6.766876999	6.771998072	6.648159934	6.717575086	6.639334749	6.904609943	7.096396401	7.140424405	6.938954687	6.835633012	6.978903744	6.667995927
KMXK_0A01050	W0T443	KLMA_10735	7.123995682	7.21299112	6.939061987	6.859881327	6.891536826	6.756612325	7.114136189	7.048429309	7.399866557	6.930832493	6.718802384	6.955603803
KMXK_0D03030			6.674957112	6.376963949	6.611968509	6.710365823	6.71196384	6.626366241	6.535301114	6.73212872	6.357680161	7.497959363	6.696959204	7.613969553
KMXK_0D04270	W0TEA5	KLMA_40405	7.903429201	7.647449636	7.368282037	7.250510801	7.181569736	7.205016534	7.524436547	7.499182169	7.787084615	7.409632126	7.486147962	7.393273145
KMXK_0F04970	W0TGZ0	KLMA_60078	7.277075524	7.147341461	7.044515113	7.041646532	6.815342714	6.903824946	7.118977878	7.262919001	7.274545848	7.114076982	NA	7.137770692
KMXK_0G00270	W0TG62	KLMA_80019	7.696555752	7.271435363	8.001934134	7.304853663	7.416198803	7.436326557	7.470503822	6.974251963	7.381818946	7.327769899	6.565608109	7.176910882
KMXK_0C06480	W0TCX1	KLMA_30649	7.263201298	7.27523884	7.355421763	7.341672647	7.456225816	7.569007985	7.285498005	7.33393823	7.237622538	7.383506009	7.368964088	7.402792364
KMXK_0E02210	W0TDJ9	KLMA_50217	6.543647715	6.444614818	6.458563779	6.735681881	7.055549098	6.768415406	6.37064556	6.73665619	6.422139101	6.583584446	6.63899515	6.798451998
KMXK_0C04720	W0TCD5	KLMA_30474	7.061613296	7.001007938	7.091044765	7.258979772	7.235471754	7.12453537	7.093811239	7.059329221	6.875022458	7.109018285	7.081153903	7.102676481
KMXK_0D02470	W0TB21	KLMA_40224	6.576231749	6.622116364	6.305804743	6.676100337	6.382864155	NA	6.810740599	6.795549164	6.704219262	6.568223822	6.503515192	6.449946903
KMXK_0H02790	W0TIZ7	KLMA_70281	7.272376106	7.266634015	7.25821822	7.028368821	6.921377036	6.500455241	7.019226933	7.186813526	7.310126235	7.244899791	7.081769823	7.201750004
KMXK_0B02630	W0T5K3	KLMA_20247	7.37349222	7.454327178	7.532644333	7.573849628	7.540730862	7.625445471	7.51130877	7.454014952	7.60150499	7.462120006	7.459961632	7.429327282
KMXK_0A03010	W0T3H5	KLMA_10540	8.033456785	7.817237727	7.886467407	7.789073781	7.663791769	7.662380947	7.842193181	7.763745403	8.024156595	7.729960951	7.706734537	7.75801736
KMXK_0H03500	W0TEY4	KLMA_70354	7.341646614	7.564010678	7.754663339	7.500541145	7.455554086	7.461408991	7.748873015	7.711120285	7.548688746	7.773568547	7.801950941	7.828752822
KMXK_0D01290	W0TBD2	KLMA_40107	6.706061243	6.647833594	6.56531018	6.749775369	6.389152121	6.527044973	6.617196663	6.616049307	6.628798685	6.952137458	6.74159911	6.72857386
KMXK_0B05570	W0T6G7	KLMA_20542	6.940766197	6.991245764	6.597729496	6.611131799	6.436979644	NA	6.944266752	6.922757052	6.874387458	6.670096851	6.871340624	6.663902902
KMXK_0A07240	W0T2F8	KLMA_10130	6.839002631	6.836351692	6.63740326	6.89503897	6.971472158	6.859539937	6.660624382	6.776942571	6.556713521	6.846276189	6.770061288	6.898073858
KMXK_0A04060	W0T5F3	KLMA_10429	6.825680929	6.806056442	6.752574483	6.647450273	6.516787772	6.685521961	6.550845339	6.794456447	6.461954299	6.755439431	6.94942795	6.924320636
KMXK_0G03030	W0TGU4	KLMA_80294	7.044260704	7.166456702	6.959467875	7.04406666	7.107536834	7.014014353	6.964384378	7.147979273	7.274056336	6.916857608	6.398900838	6.756842926
KMXK_0C00510	W0T8I3	KLMA_30048	6.793351409	6.78882712	6.779209675	6.927562513	6.991635092	7.064396557	6.920137928	6.958060873	6.730480758	6.970412574	6.906307704	6.896469661
KMXK_0E01930	W0TB54	KLMA_50188	7.10281516	6.931499333	6.955118882	6.887805532	6.881489054	6.695173622	6.970611895	6.843512037	6.758029808	6.943509641	6.888089617	6.928291133
KMXK_0H00850	W0TF05	KLMA_70087	7.676622761	7.590336831	7.893458399	7.993588998	7.788996586	7.813698898	7.809235612	7.62639951	7.943965865	7.699272624	7.032736282	7.567245428
KMXK_0C07310	W0TD37	KLMA_30724	7.107965219	7.121154294	7.094212955	6.800057056	6.981690269	6.707249961	7.042573618	6.855916876	7.165942795	6.737687038	6.885070385	6.89991838
