Geneid,Std_1,Std_2,Std_3,Doc_1,Doc_2,Doc_3
KMXK_0G03070,6094,6379,6180,6992,6342,5595
KMXK_0G03080,1088,875,906,1021,775,672
KMXK_0G03090,13402,16567,17362,16251,15207,13116
KMXK_0G03100,3760,3309,3814,4393,3915,3405
KMXK_0G03110,1001,1247,1303,1541,1348,1249
KMXK_0G03120,21129,18201,22344,26606,24509,23435
KMXK_0G03130,4044,3749,4987,5944,5250,4778
KMXK_0G03140,929,952,1107,1287,1271,1171
KMXK_0G03150,724,933,804,1024,942,893
KMXK_0G03160,23,27,51,35,33,18
KMXK_0G03170,1530,1446,1633,1774,1582,1458
KMXK_0G03180,180749,199427,214085,254093,228584,208034
KMXK_0G03190,414,530,590,678,571,479
KMXK_0G03200,4520,5061,4882,5375,4941,4235
KMXK_0G03210,8095,9367,9904,11159,10421,9207
KMXK_0G03220,302,309,306,336,299,247
KMXK_0G03230,4942,5548,5440,6280,5616,4694
KMXK_0G03240,1960,2290,2541,2789,2578,2389
KMXK_0G03250,1022,951,1166,1274,1108,1031
KMXK_0G03260,12513,12576,14818,19414,17924,17061
KMXK_0G03270,916,1091,1323,1456,1222,1221
KMXK_0G03280,1115,1248,1283,1578,1402,1152
KMXK_0G03290,4205,4724,4640,4697,4572,4391
KMXK_0G03300,1293,1543,1576,1654,1635,1445
KMXK_0G03310,4943,5834,7196,7921,7088,6244
KMXK_0G03320,1010,995,1007,1288,986,941
KMXK_0G03330,1669,1882,2070,2222,1979,1643
KMXK_0G03340,899,1198,1420,1554,1521,1267
KMXK_0G03350,1519,1787,1728,1877,1639,1512
KMXK_0G03360,1744,2131,2392,2693,2425,2058
KMXK_0G03370,558,660,646,710,707,593
KMXK_0G03380,1031,1185,1238,1306,1189,986
KMXK_0G03390,1036,1389,1546,1686,1518,1324
KMXK_0G03400,2228,2717,2736,2712,2872,2259
KMXK_0G03410,2425,2521,2530,2467,2517,1978
KMXK_0G03420,6166,7262,7560,7740,6890,6337
KMXK_0G03430,624,668,882,1036,893,822
KMXK_0G03440,3542,3540,4559,4877,4493,3852
KMXK_0G03450,1226,1802,2239,2518,2053,1897
KMXK_0G03460,4306,3601,4724,5850,5940,5288
KMXK_0G03470,17707,19526,21289,23112,20128,16722
KMXK_0G03480,2599,2816,3138,3380,3131,2753
KMXK_0G03490,2827,2386,2775,2606,2325,2003
KMXK_0G03500,1431,1803,1918,2170,1715,1642
KMXK_0G03510,5103,5839,6702,7355,6809,6467
KMXK_0G03520,3910,4328,5224,5866,5097,4726
KMXK_0G03530,2750,2872,3122,3445,2859,2671
KMXK_0G03540,2924,3060,3508,4004,3736,3195
KMXK_0G03550,67734,74163,90366,135319,139796,131698
KMXK_0G03560,429,320,447,642,602,629
KMXK_0G03570,2421,2531,2711,3242,3056,2889
KMXK_0G03580,935,1105,1314,1549,1300,1220
KMXK_0G03590,6253,6483,6491,6668,6623,5847
KMXK_0G03600,3467,3765,4090,4518,4453,3836
KMXK_0G03610,4038,4143,4852,6275,5735,5626
KMXK_0G03620,2014,2196,2220,2624,2431,2308
KMXK_0G03630,6142,6708,7448,7744,7411,6555
KMXK_0G03640,8194,10138,11189,14634,14884,13248
KMXK_0G03650,5907,6360,7451,6941,6454,5026
KMXK_0G03660,3548,3498,3818,3835,3650,2959
KMXK_0G03670,1824,2238,2600,2914,2724,2360
KMXK_0G03680,3245,3687,3928,4061,3769,3425
KMXK_0G03690,3055,3627,3959,4214,3706,3388
KMXK_0G03700,276,267,295,335,287,188
KMXK_0G03710,27741,35048,36160,40804,36487,31631
KMXK_0G03720,234,194,213,231,199,148
KMXK_0G03730,17599,14328,15794,20083,18860,16747
KMXK_0G03740,6616,6981,7729,9168,8219,7480
KMXK_0G03750,417,483,417,451,387,367
KMXK_0G03760,806,844,1017,920,857,749
KMXK_0G03770,4365,5292,5316,5536,5504,4536
KMXK_0G03780,0,6,0,8,6,2
KMXK_0G03790,1838,2063,2081,2129,2088,1597
KMXK_0G03800,449,522,430,452,408,361
KMXK_0G03810,2291,2416,2785,2769,2547,2247
KMXK_0G03820,3681,3674,4232,5074,4598,4243
KMXK_0G03830,567,725,807,870,717,587
KMXK_0G03840,4218,4561,4224,4018,3577,2824
KMXK_0G03850,4175,3831,4201,4369,4380,3686
KMXK_0G03860,5112,5160,4881,5350,5099,4832
KMXK_0G03870,2991,3033,3488,3915,3792,3153
KMXK_0G03880,1186,1474,1826,2352,2182,2057
KMXK_0G03890,1921,2234,2250,2689,2488,2047
KMXK_0G03900,3783,3916,4829,5283,5015,4275
KMXK_0G03910,930,993,1219,1187,1178,990
KMXK_0G03920,1364,1539,1636,1846,1767,1629
KMXK_0G03930,234,246,291,383,315,370
KMXK_0G03940,2815,3150,3680,4084,3720,3349
KMXK_0G03950,664,891,1087,1264,1323,1134
KMXK_0G03960,6890,7702,7692,9057,8492,7184
KMXK_0G03970,2364,2780,3364,3640,3444,3173
KMXK_0G03980,7148,5929,6255,8081,7876,7753
KMXK_0G03990,6384,7035,7886,7886,7165,6362
KMXK_0G04000,603,724,804,960,948,824
KMXK_0G04010,949,780,718,764,575,460
KMXK_0G04020,1257,1326,1406,1591,1387,1236
KMXK_0G04030,3351,3584,3232,3224,2827,2284
KMXK_0G04040,907,1214,1347,1377,1383,1170
KMXK_0G04050,4846,5429,5976,6859,6297,5578
KMXK_0G04060,2061,2383,2231,2450,2049,2017
KMXK_0G04070,2215,2872,2646,2744,2531,1961
KMXK_0G04080,802,835,947,951,879,826
KMXK_0G04090,5550,6810,8327,10645,10259,8835
KMXK_0G04100,7740,9582,11361,13143,13020,12323
KMXK_0G04110,2264,2991,2878,3055,3072,2890
KMXK_0G04120,8516,9642,10620,11205,10407,7889
KMXK_0G04130,163,227,262,257,182,217
KMXK_0G04140,2187,2285,2518,2707,2469,2247
KMXK_0G04150,2279,1966,2651,2796,2610,2330
KMXK_0G04160,4273,4438,6443,8079,7608,6219
KMXK_0G04170,14071,17464,17366,19012,15355,13799
KMXK_0G04180,7920,8383,8191,10231,9587,9038
KMXK_0G04190,3026,3668,3590,3942,3812,3036
KMXK_0G04200,597,613,809,891,797,616
KMXK_0G04210,556,578,600,663,588,611
KMXK_0G04220,16718,19636,20956,21328,22156,19900
KMXK_0G04230,3321,4150,4505,5123,4900,4222
KMXK_0G04240,1047,943,1234,1357,1275,1230
KMXK_0G04250,527,584,631,766,669,650
KMXK_0G04260,1032,1155,1333,1411,1200,1063
KMXK_0G04270,3148,3473,4330,5715,5776,5132
KMXK_0G04280,117,119,128,141,122,135
KMXK_0G04290,342,411,489,461,481,424
KMXK_0G04300,389,481,555,621,592,526
KMXK_0G04310,193,232,260,334,259,244
KMXK_0G04320,325,377,453,345,380,310
KMXK_0G04330,201,295,335,305,326,233
KMXK_0G04340,137,185,246,190,194,165
KMXK_0G04350,2,2,0,0,0,0
KMXK_0H00100,16117,18851,20718,20023,18245,15335
KMXK_0H00110,1056,1445,1620,1889,1804,1686
KMXK_0H00120,960,1393,1836,2074,2409,2348
KMXK_0H00130,3855,4374,4855,5658,5665,4811
KMXK_0H00140,960,1081,1392,1375,1207,1177
KMXK_0H00150,1879,1891,2027,1904,1692,1390
KMXK_0H00160,12380,15054,15861,16995,16358,14427
KMXK_0H00170,596,627,600,630,558,489
KMXK_0H00180,4376,4842,4929,5045,4851,4363
KMXK_0H00190,1393,1620,1810,1674,1607,1249
KMXK_0H00200,2449,2552,2777,3164,3262,2857
KMXK_0H00210,935,1020,1075,1165,945,870
KMXK_0H00220,4057,3941,3664,2898,2234,1667
KMXK_0H00230,2129,2346,2645,2663,2502,2234
KMXK_0H00240,10311,12082,14840,16896,15649,14125
KMXK_0H00250,3187,3739,4005,4945,4692,3978
KMXK_0H00260,5503,6355,6887,7299,6726,5778
KMXK_0H00270,1848,2294,2376,2458,2089,2031
KMXK_0H00280,4752,5363,6052,6258,5793,5021
KMXK_0H00290,2522,2652,2531,2553,2581,2128
KMXK_0H00300,2124,2196,2379,2545,2234,2110
KMXK_0H00310,5286,5765,6631,7197,6347,5499
KMXK_0H00320,887,1160,1219,1280,1059,1036
KMXK_0H00330,4284,5065,5182,6312,5525,4518
KMXK_0H00340,511,632,804,799,696,667
KMXK_0H00350,1181,1464,1488,1529,1446,1211
KMXK_0H00360,35860,45337,48049,52667,49376,43121
KMXK_0H00370,1908,1796,1884,1921,1544,1497
KMXK_0H00380,512,609,710,731,711,654
KMXK_0H00390,337,396,307,340,225,185
KMXK_0H00400,2024,2057,2690,2792,2607,2420
KMXK_0H00410,2263,2289,2418,2651,2546,2337
KMXK_0H00420,1480,1765,1951,1874,1752,1415
KMXK_0H00430,3897,4308,5036,5478,5723,4978
KMXK_0H00440,11851,11600,13089,15198,14025,12649
KMXK_0H00450,3010,2908,2753,2470,2294,2121
KMXK_0H00460,4091,4659,5098,5532,4788,4056
KMXK_0H00470,878,1234,1267,1426,1378,1154
KMXK_0H00480,74,75,68,67,81,82
KMXK_0H00490,26639,26676,29668,36169,33991,29209
KMXK_0H00500,1951,2146,2329,2261,2078,1959
KMXK_0H00510,6187,7718,8247,9150,8584,7278
KMXK_0H00520,1380,1692,1929,1995,1818,1584
KMXK_0H00530,6699,7640,8254,8968,8593,7049
KMXK_0H00540,11658,13323,14326,12476,11908,10220
KMXK_0H00550,1385,1686,1700,1953,1623,1494
KMXK_0H00560,350,327,354,434,300,272
KMXK_0H00570,464,565,628,567,572,567
KMXK_0H00580,3321,3738,4065,4102,3681,3332
KMXK_0H00590,18525,19312,22088,24776,25501,20355
KMXK_0H00600,2714,2899,2994,3388,3163,2923
KMXK_0H00610,2646,2739,2854,3113,2870,2650
KMXK_0H00620,936,994,992,919,707,506
KMXK_0H00630,2166,2565,2720,2954,2490,2301
KMXK_0H00640,4791,5502,6072,7257,6923,5827
KMXK_0H00650,4621,6166,5213,6347,4238,4496
KMXK_0H00660,3521,3682,3413,3297,2636,2205
KMXK_0H00670,3139,3725,4424,4335,4004,3256
KMXK_0H00680,1500,1500,1857,2100,1896,1617
KMXK_0H00690,159,220,259,257,224,207
KMXK_0H00700,4142,5084,5228,5873,5228,4838
KMXK_0H00710,1315,1709,2147,3046,3245,3097
KMXK_0H00720,5306,6660,6127,6578,6207,5700
KMXK_0H00730,1491,1727,1843,1860,1858,1648
KMXK_0H00740,3312,3721,4235,4687,4314,3440
KMXK_0H00750,921,1294,1277,1411,1469,1250
KMXK_0H00760,4822,4848,5337,5600,5258,4644
KMXK_0H00770,2086,2216,2623,3069,2943,2550
KMXK_0H00780,2595,2481,2684,3203,2925,2805
KMXK_0H00790,16807,19053,21462,25718,24430,20877
KMXK_0H00800,52,50,57,79,84,56
KMXK_0H00810,2060,1858,2076,2720,2364,2226
KMXK_0H00820,385,407,416,489,414,453
KMXK_0H00830,396,372,355,367,293,292
KMXK_0H00840,3637,4282,4485,4644,3700,3082
KMXK_0H00850,21691,26003,25744,26229,22757,20602
KMXK_0H00860,177,149,121,131,145,125
KMXK_0H00870,1095,1252,1652,1761,1578,1352
KMXK_0H00880,1699,2186,2190,2465,2195,1908
KMXK_0H00890,3278,3959,4661,4855,4388,3818
KMXK_0H00900,7976,8738,8603,7678,6612,4867
KMXK_0H00910,2786,3312,3862,6472,6554,6493
KMXK_0H00920,12842,14722,17215,19390,18481,15180
KMXK_0H00930,1483,1771,1773,1977,1893,1437
KMXK_0H00940,7190,7667,8344,8992,8380,7427
KMXK_0H00950,224,281,347,325,342,253
KMXK_0H00960,4930,5629,5944,7069,6851,6261
KMXK_0H00970,841,1052,1055,1051,957,777
KMXK_0H00980,1043,1269,1405,1489,1302,1147
KMXK_0H00990,1361,1758,1977,2281,2149,1726
KMXK_0H01000,1348,1444,1539,1697,1499,1396
KMXK_0H01010,384,408,541,552,523,424
KMXK_0H01020,1277,1673,1873,1786,1618,1328
KMXK_0H01030,90,117,114,81,90,75
KMXK_0H01040,1792,2094,2399,2510,2254,1987
KMXK_0H01050,5420,6375,6458,7912,5993,5853
KMXK_0H01060,439,410,478,504,469,520
KMXK_0H01070,3277,3645,3749,4025,3720,3106
KMXK_0H01080,3451,3547,3748,4553,4545,3712
KMXK_0H01090,6899,5828,7086,8296,8241,7739
KMXK_0H01100,2887,3402,3911,4443,4032,3849
KMXK_0H01110,2057,2035,2149,2104,1931,1662
KMXK_0H01120,4187,4886,5202,5827,5355,4553
KMXK_0H01130,1147,1182,1347,1310,1148,1127
KMXK_0H01140,1877,1995,2081,2266,2330,1893
KMXK_0H01150,1433,1737,1792,1967,1822,1664
KMXK_0H01160,30,51,68,64,44,62
KMXK_0H01170,2282,3114,3441,3552,2730,2499
KMXK_0H01180,6888,6469,4636,6166,5424,5814
KMXK_0H01190,787,951,1044,1144,1057,886
KMXK_0H01200,649,602,674,732,687,567
KMXK_0H01210,4741,5805,6249,7269,6987,5939
KMXK_0H01220,17226,18144,18655,25840,22988,21014
KMXK_0H01230,2664,2874,3093,3431,3174,2811
KMXK_0H01240,1209,1274,1314,1223,1186,1109
KMXK_0H01250,3555,4061,4605,5026,5133,4374
KMXK_0H01260,3353,4008,4754,5479,5051,4284
KMXK_0H01270,2922,3468,3440,3395,3177,2835
KMXK_0H01280,1508,1731,1957,2185,1995,1715
KMXK_0H01290,3934,4491,4882,4992,4744,4135
KMXK_0H01300,1480,1668,1696,1785,1520,1360
KMXK_0H01310,766,836,899,963,823,762
KMXK_0H01320,3379,3508,3852,4172,4132,3764
KMXK_0H01330,1365,1627,1749,1714,1545,1631
KMXK_0H01340,2278,2429,2895,3183,2970,2794
KMXK_0H01350,4094,4369,4813,5496,5480,4878
KMXK_0H01360,6365,8175,8509,10518,9285,8428
KMXK_0H01370,2225,2271,2728,2812,2652,2437
KMXK_0H01380,22964,26578,31014,33950,30788,26806
KMXK_0H01390,2645,2777,2549,2689,2623,2315
KMXK_0H01400,11234,11762,14432,14660,14357,12597
KMXK_0H01410,2194,2405,2504,2687,2687,2438
KMXK_0H01420,4647,4294,5565,8216,7953,7882
KMXK_0H01430,1944,1954,2091,2159,2120,1768
KMXK_0H01440,5267,6152,6677,7035,6702,5634
KMXK_0H01450,2029,2107,2155,2447,2269,1914
KMXK_0H01460,14273,18958,18994,22023,17107,15772
KMXK_0H01470,1391,1280,1458,1755,1615,1526
KMXK_0H01480,7141,7897,8703,8983,8442,7375
KMXK_0H01490,4121,4503,4847,5428,4767,4491
KMXK_0H01500,1334,1323,1530,1869,1834,1525
KMXK_0H01510,4321,4306,4992,6084,5778,5349
KMXK_0H01520,1311,1706,1628,1684,1455,1273
KMXK_0H01530,12116,16055,16879,19240,16313,14914
KMXK_0H01540,667,546,637,635,667,525
KMXK_0H01550,153,223,194,217,230,177
KMXK_0H01560,1368,1636,1848,2124,1985,1762
KMXK_0H01570,1171,1137,1169,1454,1315,976
KMXK_0H01580,1083,1204,1386,1675,1509,1338
KMXK_0H01590,890,1161,1239,1296,1232,992
KMXK_0H01600,1871,2069,2446,2434,2369,2155
KMXK_0H01610,7008,7293,8180,8824,7866,6794
KMXK_0H01620,685,759,641,825,658,580
KMXK_0H01630,1373,1333,1325,1378,1182,924
KMXK_0H01640,2161,2020,1979,2229,1787,1539
KMXK_0H01650,2276,2580,2679,3166,2974,3132
KMXK_0H01660,2432,2791,2892,2978,2872,2501
KMXK_0H01670,813,935,1066,1174,1015,837
KMXK_0H01680,8926,9479,11391,13691,13337,11253
KMXK_0H01690,1856,1948,2047,2208,1994,1756
KMXK_0H01700,1616,1738,1700,1948,1732,1591
KMXK_0H01710,3174,3723,4029,4387,3778,3500
KMXK_0H01720,1849,2265,2619,3232,2830,2546
KMXK_0H01730,5677,6150,6686,7821,7072,6461
KMXK_0H01740,638,601,620,783,753,635
KMXK_0H01750,2152,1716,2169,2702,2587,2466
KMXK_0H01760,1418,1728,3586,10632,12208,16448
KMXK_0H01770,16,16,25,26,29,27
KMXK_0H01780,10,14,19,62,104,18
KMXK_0H01790,1833,1459,1419,2278,1889,1823
KMXK_0H01800,1726,1650,1915,1978,1863,1773
KMXK_0H01810,72,73,45,59,72,60
KMXK_0H01820,1294,1200,1252,1571,1604,1399
KMXK_0H01830,8691,7121,6461,7889,6905,5953
KMXK_0H01840,1668,1464,1678,2240,1897,1728
KMXK_0H01850,527,746,680,837,729,695
KMXK_0H01860,8377,8052,8661,10125,7920,6113
KMXK_0H01870,74,62,62,87,86,101
KMXK_0H01880,1484,1547,1842,2194,2066,1928
KMXK_0H01890,2924,3338,3391,3953,3238,3164
KMXK_0H01900,3961,4884,5866,6193,4840,4838
KMXK_0H01910,15794,19260,20189,22358,20476,18275
KMXK_0H01920,2602,2768,3040,3330,2956,2645
KMXK_0H01930,3424,4065,4708,5340,5050,4457
KMXK_0H01940,2834,2935,3360,3145,2744,2185
KMXK_0H01950,388,509,509,486,423,348
KMXK_0H01960,874,866,1008,1124,1095,996
KMXK_0H01970,1134,1327,1373,1531,1356,1246
KMXK_0H01980,926,896,913,716,583,535
KMXK_0H01990,4445,4897,4844,5195,4811,4238
KMXK_0H02000,2052,2681,3157,3097,2781,2354
KMXK_0H02010,2028,2352,2534,2391,2278,1834
KMXK_0H02020,2103,2558,2887,3240,2950,2635
KMXK_0H02030,2811,3031,3495,4156,3626,3242
KMXK_0H02040,3184,3486,4073,4756,3833,3532
KMXK_0H02050,1884,1853,2156,2356,2105,1919
KMXK_0H02060,177,229,214,268,211,181
KMXK_0H02070,526,735,781,941,770,651
KMXK_0H02080,1253,1632,1817,2039,1902,1634
KMXK_0H02090,751,478,452,648,437,431
KMXK_0H02100,5188,5216,6235,6914,7152,6026
KMXK_0H02110,831,1019,982,1073,936,825
KMXK_0H02120,1005,1091,1331,1436,1424,1295
KMXK_0H02130,1749,2017,2202,2687,2185,2041
KMXK_0H02140,3247,3666,4043,4692,4042,3395
KMXK_0H02150,1762,1780,2024,2117,1710,1389
KMXK_0H02160,2801,3083,3680,4110,3913,3378
KMXK_0H02170,927,1343,1381,1736,1514,1515
KMXK_0H02180,476,526,605,690,610,638
KMXK_0H02190,5637,6558,6778,7752,7026,6369
KMXK_0H02200,16509,22568,21293,21681,20565,18006
KMXK_0H02210,35,48,29,24,35,27
KMXK_0H02220,1194,1201,1542,1984,1737,1677
KMXK_0H02230,2999,3260,3484,3941,3556,3022
KMXK_0H02240,2236,2445,2717,2691,2380,2416
KMXK_0H02250,1921,2085,2116,2024,1775,1393
KMXK_0H02260,3740,3794,3661,3281,2906,2236
KMXK_0H02270,998,1271,1204,1343,1248,1111
KMXK_0H02280,1466,1953,2165,2581,2011,1767
KMXK_0H02290,2984,3244,3624,3637,3409,3080
KMXK_0H02300,1746,1986,2282,2550,2582,2273
KMXK_0H02310,30570,33529,40961,39099,36233,34886
KMXK_0H02320,2517,3050,3502,3399,3402,3011
KMXK_0H02330,714,659,794,966,1044,1008
KMXK_0H02340,1576,1826,2098,2446,2290,1969
KMXK_0H02350,5794,6496,6948,7408,7060,5915
KMXK_0H02360,1517,1208,1069,919,714,557
KMXK_0H02370,836,999,1170,1175,1107,1024
KMXK_0H02380,1672,1638,1691,1671,1486,1244
KMXK_0H02390,2546,2131,1816,1766,1286,1070
KMXK_0H02400,181,177,171,228,208,190
KMXK_0H02410,2447,2604,2587,2667,2415,1851
KMXK_0H02420,14900,16085,16903,15661,14703,12089
KMXK_0H02430,1177,1106,1184,1327,1182,1011
KMXK_0H02440,167,213,226,305,300,252
KMXK_0H02450,1467,1273,1501,1773,1667,1518
KMXK_0H02460,1646,1658,1672,1749,1611,1551
KMXK_0H02470,4033,4202,4493,4763,4378,3794
KMXK_0H02480,4681,4843,5340,5912,5729,4981
KMXK_0H02490,1624,1909,2293,2256,2098,1893
KMXK_0H02500,3010,3515,3903,4577,3819,3554
KMXK_0H02510,1706,1789,2028,2428,2145,1899
KMXK_0H02520,775,915,991,1015,995,894
KMXK_0H02530,54,66,61,102,61,64
KMXK_0H02540,8638,7911,9094,10425,9990,9210
KMXK_0H02550,113,207,185,194,241,198
KMXK_0H02560,2716,2539,2369,2473,1912,2123
KMXK_0H02570,501,741,832,787,566,628
KMXK_0H02580,6238,6543,7254,7736,7177,6511
KMXK_0H02590,1685,1733,2053,2482,2383,2093
KMXK_0H02600,5352,5989,6853,8101,7627,6714
KMXK_0H02610,5245,6068,6395,7046,6527,5470
KMXK_0H02620,1975,2770,3139,3131,2832,2317
KMXK_0H02630,2325,2622,2795,2928,2659,2296
KMXK_0H02640,1513,1720,1769,1880,1721,1481
KMXK_0H02650,3600,3094,3481,4207,3628,3199
KMXK_0H02660,1388,1613,1567,1712,1616,1375
KMXK_0H02670,887,994,987,966,917,771
KMXK_0H02680,7918,10015,10745,12856,11435,10397
KMXK_0H02690,7071,8092,8783,9005,8257,7269
KMXK_0H02700,461,540,658,706,613,585
KMXK_0H02710,3703,5780,6976,9635,10181,9939
KMXK_0H02720,201,300,359,470,420,463
KMXK_0H02730,1739,2026,1997,2521,2193,2058
KMXK_0H02740,960,1275,1522,1784,1502,1543
KMXK_0H02750,1176,1043,1262,1656,1598,1284
KMXK_0H02760,2330,2431,2414,2911,2977,2516
KMXK_0H02770,3222,2818,3365,4196,3926,3740
KMXK_0H02780,3489,4187,4936,5526,5246,4520
KMXK_0H02790,11744,13204,14901,16350,15032,12715
KMXK_0H02800,1158,1077,998,1103,803,617
KMXK_0H02810,2387,2884,3498,3767,3233,2658
KMXK_0H02820,1748,1548,1279,1405,1072,1022
KMXK_0H02830,713,734,711,820,700,690
KMXK_0H02840,4866,5801,6292,6545,5955,4998
KMXK_0H02850,1118,1383,1584,1780,1598,1338
KMXK_0H02860,1043,1075,1284,1303,1232,1115
KMXK_0H02870,2057,2450,2645,3682,3244,2904
KMXK_0H02880,1977,1757,1652,2028,1796,1517
KMXK_0H02890,2119,2049,1838,1927,1392,1235
KMXK_0H02900,1973,2343,2497,2714,2432,2048
KMXK_0H02910,544,649,780,928,718,667
KMXK_0H02920,332,456,534,645,594,503
KMXK_0H02930,2873,2665,3095,3707,3330,2945
KMXK_0H02940,808,817,884,995,918,840
KMXK_0H02950,1593,1896,2186,2738,1784,1711
KMXK_0H02960,3454,3486,3813,4401,3934,3573
KMXK_0H02970,18009,23039,24210,27350,23287,21650
KMXK_0H02980,1235,1567,1687,1710,1545,1339
KMXK_0H02990,868,1078,928,1051,1025,951
KMXK_0H03000,2955,3198,3384,4027,3556,3148
KMXK_0H03010,1167,1312,1343,1368,1188,1071
KMXK_0H03020,2119,2085,2088,1945,1599,1345
KMXK_0H03030,417,468,499,425,426,282
KMXK_0H03040,5962,6467,6448,7187,6877,6051
KMXK_0H03050,1678,1777,2089,2220,2121,1868
KMXK_0H03060,806,739,845,867,896,757
KMXK_0H03070,3799,4436,4902,5420,4721,4165
KMXK_0H03080,8397,8682,9304,10873,9873,8483
KMXK_0H03090,6734,7229,7873,8519,8267,7342
KMXK_0H03100,15392,17175,19552,20576,19461,16978
KMXK_0H03110,736,746,849,1024,886,776
KMXK_0H03120,1507,1462,1616,1791,1647,1416
KMXK_0H03130,229,161,190,226,206,239
KMXK_0H03140,1208,1327,1372,1589,1612,1209
KMXK_0H03150,1213,1265,1441,1546,1350,1266
KMXK_0H03160,1370,1683,2318,2501,2163,1784
KMXK_0H03170,1253,1470,1498,1779,1449,1218
KMXK_0H03180,1970,2261,2725,2632,2502,2200
KMXK_0H03190,5468,6161,6723,7225,6733,6006
KMXK_0H03200,414,550,583,623,575,529
KMXK_0H03210,741,806,812,952,906,826
KMXK_0H03220,1736,1590,1875,2442,2260,1996
KMXK_0H03230,4672,5100,5753,6249,5378,5326
KMXK_0H03240,3727,3644,3689,4194,3985,3372
KMXK_0H03250,3824,4552,5677,7952,8796,8487
KMXK_0H03260,9636,8367,9417,10988,10321,9710
KMXK_0H03270,945,1146,1103,1348,1231,1078
KMXK_0H03280,435,576,589,787,731,624
KMXK_0H03290,1380,1756,2008,2232,1982,1928
KMXK_0H03300,2184,2588,2769,2738,2479,2228
KMXK_0H03310,3747,4145,5091,5515,5237,4387
KMXK_0H03320,2033,2269,2472,2479,2323,2177
KMXK_0H03330,9590,10573,10977,12444,11576,10319
KMXK_0H03340,2755,3298,3384,4357,4089,3421
KMXK_0H03350,647,682,638,786,669,643
KMXK_0H03360,1289,1461,1712,1667,1543,1358
KMXK_0H03370,1501,1587,1822,1646,1491,1253
KMXK_0H03380,6204,7362,7571,8386,7684,6587
KMXK_0H03390,4547,5475,5487,5848,5112,4426
KMXK_0H03400,1132,1198,1390,1471,1279,1180
KMXK_0H03410,1476,1807,2181,2529,2280,2001
KMXK_0H03420,4543,4688,4765,5354,5260,5327
KMXK_0H03430,7083,7148,8510,10655,9963,9167
KMXK_0H03440,1139,1378,1526,1447,1385,1050
KMXK_0H03450,1098,1161,1187,1255,1132,1028
KMXK_0H03460,4362,4886,5097,5657,4996,5041
KMXK_0H03470,3458,2472,2880,3660,3196,3350
KMXK_0H03480,3515,2710,3624,4845,4246,4063
KMXK_0H03490,1194,1133,1391,1865,1528,1433
KMXK_0H03500,21802,23221,27404,28283,24386,21194
KMXK_0H03510,1118,1206,1293,1655,1287,1326
KMXK_0H03520,1131,1362,1243,1406,1161,898
KMXK_0H03530,783,642,492,559,379,415
KMXK_0H03540,17529,22468,23820,28473,23924,21403
KMXK_0H03550,98,86,101,147,99,96
KMXK_0H03560,3460,3797,4239,4026,3235,2814
KMXK_0H03570,9475,8803,10583,13984,13405,11990
KMXK_0H03580,3176,2511,2236,2179,1858,1568
KMXK_0H03590,502,458,504,640,542,470
KMXK_0H03600,56,43,38,44,39,30
KMXK_0H03610,10888,9157,10625,14110,14035,12460
KMXK_0H03620,3178,3364,3438,3459,3145,2855
KMXK_0H03630,1052,1193,1442,1676,1474,1360
KMXK_0H03640,1263,1271,1494,1605,1382,1279
KMXK_0H03650,629,606,683,709,675,541
KMXK_0H03660,284,256,349,444,373,299
KMXK_0H03670,1963,2587,3026,3548,3218,2825
KMXK_0H03680,6195,6805,7205,7758,6918,6441
KMXK_0H03690,1980,2038,2069,1955,1815,1458
KMXK_0H03700,1550,1510,1675,1729,1532,1228
KMXK_0H03710,5018,5270,5950,6873,6920,6833
KMXK_0H03720,663,761,840,997,885,794
KMXK_0H03730,2391,2958,3545,3824,3673,3084
KMXK_0H03740,5918,6159,6465,6958,6430,5683
KMXK_0H03750,101,97,93,125,68,64
KMXK_0H03760,1375,1379,1460,1319,1356,971
KMXK_0H03770,724,863,1014,1219,1195,999
KMXK_0H03780,79,44,60,76,57,47
KMXK_0H03790,1456,1858,2144,2595,2588,2198
KMXK_0H03800,1156,1001,1138,1456,1545,1370
KMXK_0H03810,100,135,131,116,98,100
KMXK_0H03820,2617,2875,3081,3136,2996,2631
KMXK_0H03830,2675,2900,2747,3157,3003,2495
KMXK_0H03840,5288,5713,6245,6489,6069,5523
KMXK_0H03850,17,14,10,8,7,4
KMXK_0H03860,1353,922,935,1112,907,802
KMXK_0H03870,35401,36376,31838,37505,35254,37640
KMXK_0H03880,421,482,503,519,480,486
KMXK_0H03890,1198,1043,1222,1688,1533,1399
KMXK_0H03900,878,702,784,1105,850,766
KMXK_0H03910,1672,1420,1655,1605,1284,1073
KMXK_0H03920,663,717,876,938,896,771
KMXK_0H03930,1239,1016,1183,1473,1342,1292
KMXK_0H03940,3685,4095,3943,4344,3564,3131
KMXK_0H03950,15,4,18,16,24,18
KMXK_0H03960,3355,2507,2908,4235,3818,3758
KMXK_0H03970,7365,6786,8095,10043,9448,9020
KMXK_0H03980,2102,1840,2091,2848,2871,2837
KMXK_0H03990,3036,2843,3337,3632,3273,3084
KMXK_0H04000,1015,983,1071,1290,1149,1041
KMXK_0H04010,1044,1001,1204,1282,1117,1156
KMXK_0H04020,1356,1385,1569,1576,1390,1277
KMXK_0H04030,1529,1253,1453,1947,1749,1642
