Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
CENPK1137D_2402	9.4968691305266e-05	0.000103243233399059	0.000108727091251208	0.000159411433638855	0.000136817824733916	0.000151465305916658	0.000111902330744914	0.000111227381951225	0.00011683625416106	9.00083817782481e-05	7.61404830326148e-05	6.48197393665873e-05
CENPK1137D_1902	6.37646927335357e-05	6.68881599841024e-05	5.91911963954452e-05	5.38532785698198e-05	3.40234802248362e-05	3.47685928111498e-05	3.95444326692553e-05	5.85735232684324e-05	2.12019457357908e-05	6.94645967746742e-06	1.48182306523101e-05	7.63540789531228e-06
CENPK1137D_382	4.48390989998379e-05	4.89791258663166e-05	4.35149891308981e-05	4.64761171218993e-05	5.08953978157823e-05	4.50086578171733e-05	3.60233530480202e-05	3.36998353051255e-05	4.87935189536008e-05	7.99318647818169e-05	7.24672375736262e-05	8.78594881104427e-05
CENPK1137D_2071	5.63443438749981e-05	5.44028498633474e-05	5.23030690042593e-05	7.36101026605229e-05	7.44087472846121e-05	5.18442922391109e-05	5.24139225912023e-05	6.55053011700221e-05	4.91784776830178e-05	0.000138107127315329	0.000139940213734242	0.000144214331371815
CENPK1137D_3094	3.81498161653633e-06	1.6371227968137e-05	1.41654145219869e-05	1.81236995186894e-05	1.46562684045448e-05	2.34019374690431e-05	1.41954373684506e-05	1.18273460445873e-05	1.52219097590293e-05	0	0	0
CENPK1137D_5153	4.31780265184764e-06	3.7057967057258e-06	2.67207335602171e-06	8.20497351849733e-06	1.38233244927992e-05	1.23602978071077e-05	1.33886833704855e-06	0	5.74272774463984e-06	2.82226173111131e-06	1.50511653542207e-06	1.55108648901144e-06
CENPK1137D_5118	2.95720314126543e-05	2.53804875829005e-05	2.05882422245027e-05	0.0001053651102453	0.000106508285921226	0.000108840812278382	6.18956337431822e-05	6.87602229672903e-05	2.21237694634339e-05	5.07393576441099e-05	6.95812569760649e-05	4.78042929097813e-05
CENPK1137D_3802	7.67918880231828e-06	8.23842439686892e-06	7.12840214654824e-06	5.4721879837075e-06	5.53155936558627e-06	7.06587531323366e-06	3.57175520883596e-06	3.96788383431317e-06	7.66005781422121e-06	1.50581319459939e-05	2.81068374953495e-05	1.86205431253422e-05
CENPK1137D_5424	2.02427595979479e-05	2.43229672669463e-05	2.25490271982649e-05	1.15399882649614e-05	1.55535909599251e-05	9.9338836603285e-06	1.88306822234549e-05	8.36764618120463e-06	2.82692609810545e-05	0	4.23378018637432e-06	0
CENPK1137D_2246	0.000106225849679666	7.24679711248607e-05	6.06811349774816e-05	8.54011946198744e-05	7.06318106635501e-05	9.35649088007142e-05	7.09447030038813e-05	7.59981411743734e-05	8.42255784835993e-05	4.80688651365252e-05	4.27253332309171e-05	4.10949184663032e-05
CENPK1137D_138	6.21012659665739e-05	5.32990239240911e-05	6.72549246000421e-05	8.85066926060517e-05	7.95261868211823e-05	0.000114282852892301	7.70256775470712e-05	5.34801734190035e-05	6.1946554497615e-05	2.0295743057644e-05	2.16475021703313e-05	0
CENPK1137D_2409	0.000337068818225652	0.00026217145248797	0.000303114799240392	0.00042034151945647	0.000374318501022268	0.000439376553401078	0.000372347578407855	0.000402757766190903	0.000336229086358736	0.000216877077363762	0.000253352403719143	0.000192979866805415
CENPK1137D_3353	5.25575649197628e-05	5.3068292218792e-05	5.45276475885314e-05	4.69992249336609e-05	2.96932191053116e-05	4.93081861685397e-05	6.03951335312263e-05	5.11187112160865e-05	4.62587906962709e-05	8.18419249272526e-05	9.69920551787572e-05	8.99589875665884e-05
CENPK1137D_5199	5.80621592370407e-06	4.98324207420364e-06	1.07795349533169e-05	0	0	0	2.7005954018028e-05	6.00021457871747e-06	1.15835020605296e-05	0	0	0
CENPK1137D_2623	0.000273384548351084	0.000205756832639822	0.000242063408580667	0.000287724937093878	0.000282767581232561	0.000273480168189468	0.000199538692055465	0.000234708040234637	0.000251726281527411	0.000202060975494388	0.00017153541914123	0.000167709171297743
CENPK1137D_1527	1.19027426435933e-05	1.78773809412056e-05	1.38112791589372e-05	1.13091884996622e-05	1.42898616944312e-05	7.30140449034145e-06	3.87535440158702e-05	4.30515396022978e-05	2.0777906821075e-05	1.45875653226816e-05	1.24473137479405e-05	1.28274852641246e-05
CENPK1137D_2945	9.25955934084347e-05	7.08015086780418e-05	6.40749584742774e-05	4.15896606776826e-05	5.82104691371455e-05	4.75056020587987e-05	5.48140650860964e-05	5.91534591423773e-05	5.87776713467469e-05	6.43751114664308e-05	5.28174557904123e-05	5.98736935949241e-05
CENPK1137D_2104	8.72305016433554e-05	6.03761598824909e-05	6.79136185593131e-05	5.8818474466328e-05	5.40514863146333e-05	5.52352112744507e-05	6.54399594999496e-05	6.97897298517493e-05	6.17512934905303e-05	3.31065312287809e-05	3.53115283629518e-05	4.54875363976051e-05
CENPK1137D_2677	3.37666457974279e-05	4.70934047083429e-05	3.52628404057972e-05	2.80724537225656e-05	3.243089178878e-05	2.58915052848988e-05	3.53375781299728e-05	2.6171148694406e-05	4.63134701178977e-05	4.13831640359761e-06	1.32418231361069e-05	1.36462609192815e-05
CENPK1137D_2258	1.76076074609369e-06	4.53357082194562e-06	1.30757672510648e-05	0	0	0	4.91380524292521e-06	1.81959169916728e-06	7.02549681185969e-06	3.45267818288322e-06	1.84131860176635e-06	5.69267097520324e-06
CENPK1137D_2575	0.000123065513600965	0.000122125657941307	9.63888949379787e-05	7.85614063789132e-05	9.41884260311458e-05	9.67229674003229e-05	7.87055590444629e-05	8.74344676898733e-05	0.000101659733350286	8.1068214394224e-05	7.64132346400225e-05	9.32531238910515e-05
CENPK1137D_3006	0.000259944954285372	0.000246584564706283	0.000215900455817869	0.000285979479301802	0.000197101540612844	0.000234987730723633	0.000216358045408799	0.000240353423067016	0.000177413982708687	0.000134138531702819	0.000100150800270786	8.84654156146527e-05
CENPK1137D_1774	0.000122528233095814	0.000108165666198891	8.61173876969027e-05	7.65033339683028e-05	7.39710487711732e-05	7.51615168123384e-05	8.95565092803723e-05	9.04444109291972e-05	0.000104762555400378	0.000111551970114624	0.000107998751636543	9.99789292645009e-05
CENPK1137D_269	1.23915192356669e-05	1.6543556683591e-05	1.59760314157747e-05	7.84906084418426e-06	7.93422048967839e-06	8.44581201890277e-06	1.60098917689293e-05	1.56512248409577e-05	1.0987243134337e-05	1.14743139611608e-05	9.3588825172485e-06	1.11285297259612e-05
CENPK1137D_2780	0	0	0	4.64761171218993e-05	3.13202448097122e-05	4.00076958374874e-05	1.51677275991664e-05	5.05497529576883e-05	0	0	0	0
CENPK1137D_136	4.18374082375864e-05	4.12934734268368e-05	3.49529736184e-05	7.95022038640574e-05	5.8264462444781e-05	6.41599691594152e-05	5.83784243271959e-05	6.0529405416236e-05	5.00798155868241e-05	4.10195158458533e-05	3.0626079520416e-05	3.83246484165411e-05
CENPK1137D_363	6.6126348019963e-05	5.39159107750644e-05	5.21759434893184e-05	4.083873624878e-05	3.81062978518165e-05	2.83943507957723e-05	7.07405962194456e-05	6.15021994318541e-05	4.61731262690556e-05	8.42837107532714e-05	8.29820916529367e-05	7.48269973740604e-05
CENPK1137D_3610	4.31954370130403e-05	4.73709402819963e-05	4.00972620743339e-05	4.3321488204351e-05	4.84011444488798e-05	4.1217605993863e-05	5.13439811270169e-05	3.96788383431317e-05	4.54815932719384e-05	8.23491590796541e-05	7.27766328004586e-05	8.0171782900779e-05
CENPK1137D_3268	4.45461925284182e-06	4.20554299301243e-06	5.37564757683185e-06	3.80923265332932e-06	4.70624187541147e-06	5.46512312151306e-06	9.11653088482831e-06	5.06380384543709e-06	6.66528234208994e-06	8.73506905549796e-06	8.8510090273529e-06	1.15216933510102e-05
CENPK1137D_206	6.12359750152712e-05	6.24107005756372e-05	4.618562805561e-05	6.54551102874337e-05	5.5137730010667e-05	4.69543697128067e-05	6.76451388425846e-05	7.91025073078509e-05	8.01719877340516e-05	0.000127582564880045	0.000104061143873458	9.07410533153511e-05
CENPK1137D_3481	6.18027021878885e-05	5.10782312605873e-05	4.24962435659607e-05	3.69723470181263e-05	4.39688052136344e-05	4.77399524368479e-05	3.83276808948167e-05	4.02129765515969e-05	3.4249296957816e-05	2.69308898264891e-05	2.8724570187555e-05	2.46682408925474e-05
CENPK1137D_5173	1.51627294822845e-05	1.30135621046082e-05	2.11127834276747e-05	2.16099143305646e-05	2.18443745647356e-05	3.72046088679819e-05	2.11575308548882e-05	2.35040252605812e-05	7.56247745989992e-06	0	0	0
CENPK1137D_3701	0.000110634466879553	0.000104775858996076	0.000127488730697882	0.000137740116342039	0.000153890818247721	0.000159133174789493	0.000117112358289718	0.000122215909127402	0.000125580755511992	9.72504354845439e-05	8.37799963803688e-05	7.40047226776422e-05
CENPK1137D_1580	7.5175216696379e-06	8.60264947546733e-06	4.65222034827359e-06	0	0	0	0	0	4.99919562612331e-06	4.9137062139559e-06	5.24097420965916e-06	2.70052321349992e-06
CENPK1137D_1389	2.95458150727494e-05	2.89805567435956e-05	2.35085602705314e-05	4.01035053179509e-05	4.0538614735975e-05	4.66047095128178e-05	3.14111805599758e-05	4.36185811573433e-05	2.9472208256844e-05	8.27663280719523e-06	2.64836462722138e-05	0
CENPK1137D_2712	0	9.54733294590417e-06	6.88412668358242e-06	1.76155584106887e-05	0	1.36474850286756e-05	1.03480758386836e-05	1.14957382115615e-05	1.10963454318158e-05	2.54487120894134e-05	3.48990105082444e-05	2.39766079703264e-05
CENPK1137D_161	0	7.64072270165853e-07	0	2.53758904255695e-06	0	1.09220710401518e-06	8.28155657994875e-07	2.76000894982142e-06	0	4.36426786018896e-06	3.72395325293658e-06	3.83769192643968e-06
CENPK1137D_4769	1.80686795348665e-05	1.93845279926327e-05	2.09658886663184e-05	2.36055167924637e-05	2.60308676027589e-05	2.77093149538575e-05	8.40412990314344e-06	9.33619725720745e-06	1.80236654452264e-05	1.10721558426426e-05	9.44767646902505e-06	7.30217377464401e-06
CENPK1137D_3854	1.48784283044917e-05	9.57716836136012e-06	1.38112791589372e-05	1.41364856245777e-05	1.7862327118039e-05	1.36901334193902e-05	2.42209650099189e-05	2.30633247869453e-05	1.11310215112902e-05	4.74095872987152e-05	3.88978554623141e-05	3.20687131603116e-05
CENPK1137D_4074	4.30219613623856e-06	7.38480451960298e-06	2.66241525955416e-06	0	1.37733606693313e-06	0	2.66805810780518e-06	0	0	2.81206078509525e-06	1.49967635517356e-06	0
CENPK1137D_1819	4.1400843977716e-05	3.2571625731389e-05	3.84313854857384e-05	5.57264360852918e-05	5.96446401158867e-05	5.07923790632449e-05	5.45598549291754e-05	5.70455183136038e-05	3.4414752498675e-05	2.70609907435253e-05	2.16475021703313e-05	2.23086700245646e-05
CENPK1137D_1697	0.000150093235681676	0.00011683583690105	0.00011664658057988	9.94943269764999e-05	0.000127393488419563	0.000158446900963421	0.000120140857024482	0.000129858016395704	0.000139273778440386	9.24021733049626e-05	9.1255965893992e-05	7.89962435620579e-05
CENPK1137D_1444	4.7484345652633e-05	4.07539079206814e-05	3.82014104396136e-05	4.81242063815411e-05	4.864633768317e-05	4.66047095128178e-05	5.00615690174615e-05	5.2342297388812e-05	4.4208312385266e-05	2.17261611188875e-05	1.98627347041604e-05	2.72925218385631e-05
CENPK1137D_4730	2.37527015060621e-05	2.9446430438476e-05	2.20490487681481e-05	7.52274179578414e-06	1.26739349839745e-05	6.47574677635605e-06	1.71856071023815e-05	2.45463323674806e-05	2.36935269419924e-05	1.29379736786533e-05	1.10397461179073e-05	2.55980858929317e-05
CENPK1137D_71	1.2228845181774e-05	6.99701798090237e-06	1.13517362950169e-05	1.93650488007914e-05	1.56601224048561e-05	1.00019239593718e-05	7.58386379958321e-06	0	4.06612657946674e-06	1.99829661954542e-05	2.55766720848093e-05	3.0750820838655e-05
CENPK1137D_3475	7.39300785316356e-06	1.90353656871754e-05	2.05882422245027e-05	3.51217034150999e-05	3.55027619737421e-05	4.53503384493258e-05	2.75091705525254e-05	7.64002477414336e-06	0	7.24847966344427e-06	7.73125077511833e-06	0
CENPK1137D_4894	5.32799581181439e-06	9.14560989446505e-06	6.92418650761401e-06	7.0872264545779e-06	9.21101201431554e-06	9.1512679377601e-06	5.94759596099811e-06	3.30360963823746e-06	3.18883337834634e-06	3.13430230746964e-06	2.22870434161871e-06	2.29677444299456e-06
CENPK1137D_2172	5.29010784159704e-06	6.81043083474497e-06	7.36601555143319e-06	0	0	0	2.46054247719811e-06	5.46686217172036e-06	1.0553857432927e-05	5.18668989250901e-06	8.29820916529367e-06	0
CENPK1137D_5323	0	3.24306230225951e-06	5.26143967959513e-06	5.38532785698198e-06	3.62917122398253e-06	4.63581237481997e-06	5.27259102256737e-06	3.90490155122883e-06	5.65385219621089e-06	0	0	0
CENPK1137D_3979	0.000107613837599611	0.000109153480502077	9.08138903601352e-05	8.9853826435672e-05	9.08287099481654e-05	8.00153916749748e-05	6.06709103966656e-05	6.06597035492259e-05	9.10812353800549e-05	7.35373155992716e-05	6.47942359481835e-05	7.02875904883542e-05
CENPK1137D_805	4.06236950293288e-06	3.48656868672951e-06	2.51399848171781e-06	0	0	0	1.25966338423111e-06	0	4.0522490143491e-06	0	0	2.91865421254258e-06
CENPK1137D_766	0	7.85818942470574e-05	5.66616580879476e-05	0	0	5.61646499257035e-05	8.51726242107037e-05	4.73093841783493e-05	0	0.000119692843673285	6.38323781945667e-05	9.86729635701895e-05
CENPK1137D_2580	5.91440628253085e-05	6.34512189572513e-05	6.51961003775919e-05	8.07799178547297e-05	8.5206628736981e-05	9.07006768986515e-05	3.78251095097224e-05	4.58401486448602e-05	5.89967185691571e-05	4.34908779806656e-05	3.86562538755916e-05	5.97553661372266e-05
CENPK1137D_651	2.03118475146644e-06	1.74328434336475e-06	3.77099772257672e-06	0	1.9508343610145e-06	0	3.77899015269334e-06	6.29715352544581e-06	4.0522490143491e-06	0	0	0
CENPK1137D_5279	1.81721261734249e-05	1.55964064917824e-05	5.06062137121364e-05	6.04307782424695e-05	6.10864316708509e-05	4.45887297120088e-05	2.53567354520416e-05	3.7558595072888e-05	2.71902815542967e-05	1.78168736765577e-05	9.50176621980191e-06	0
CENPK1137D_3166	5.29010784159704e-06	1.36208616694899e-05	1.47320311028664e-05	0	1.01616794271511e-05	6.49013732474795e-06	4.92108495439621e-06	1.64005865151611e-05	1.58307861493905e-05	0	0	0
CENPK1137D_699	0.000152244382650612	0.000142543901192337	0.000128477015431974	0.000118351972670883	0.000119636051395238	0.000101880062655927	0.000115874384100609	0.000143028370771754	8.28355089212294e-05	5.42793128285827e-05	4.34208619114204e-05	5.96627221587193e-05
CENPK1137D_3294	5.01168111309193e-06	4.30132473773367e-06	4.65222034827359e-06	0	1.20335677426789e-06	0	2.3310402415561e-06	3.88434943780131e-06	4.99919562612331e-06	4.9137062139559e-06	0	2.70052321349992e-06
CENPK1137D_2180	6.33124608701773e-06	1.08677087788484e-05	2.35085602705314e-05	0	1.21615844207925e-05	0	5.88959635499547e-06	0	0	0	0	0
CENPK1137D_145	0	0	6.00490398214662e-06	3.07314904882124e-06	1.24259666908097e-05	7.93630922863201e-06	0	0	3.22638304675078e-06	0	0	0
CENPK1137D_1468	2.78426728505107e-06	0	3.87685029022799e-06	0	1.33706308251988e-06	3.41586174986734e-06	0	0	0	0	0	0
CENPK1137D_5067	0	0	0	4.99669594977709e-06	5.05090840451176e-06	2.15063460687524e-06	1.63069825440228e-06	3.62310453206799e-06	1.74861408130234e-06	5.15613501832634e-06	3.66636634696333e-06	3.77834617499989e-06
CENPK1137D_1616	2.82055512881359e-06	2.42076925405627e-06	3.92737795988736e-06	2.6799024880716e-06	2.70897852027132e-06	0	5.24760243952203e-06	0	4.22029251612898e-06	0	0	0
CENPK1137D_3122	2.73941142545301e-06	3.52669030567921e-06	5.0858565372381e-06	1.30140258914409e-06	1.3155223654252e-06	0	1.27415893525794e-06	4.24641192855149e-06	1.36629339609239e-06	5.37171565392187e-06	8.59423273735823e-06	5.90448113423459e-06
CENPK1137D_2368	0	0	0	0	1.44524517769216e-06	0	0	0	0	1.47535426778069e-06	3.14723482880923e-06	3.24335910597336e-06
CENPK1137D_1837	5.61842747162623e-05	6.25083249692502e-05	5.02228333052263e-05	4.34968788448545e-05	4.19702231584692e-05	4.08470181277843e-05	4.25863121053518e-05	5.59110903925946e-05	7.26500238499127e-05	3.67239406724851e-05	3.9169868437575e-05	4.48513470773589e-05
CENPK1137D_235	1.95304801809189e-05	2.70058105115229e-05	2.61872932092884e-05	3.60821875558957e-05	4.27262956770595e-05	4.52593897304666e-05	2.82614723907896e-05	3.25171154698955e-05	2.92227365109533e-05	2.87230092041862e-05	2.60973761351533e-05	2.33864817942108e-05
CENPK1137D_4346	6.17179248186321e-05	4.54028722316331e-05	4.91067703428879e-05	1.67543533328328e-05	3.38722647571702e-05	6.49013732474795e-05	4.10090412866351e-05	3.64457478114691e-05	5.2769287164635e-05	8.64448315418168e-06	1.84404648117637e-05	9.50184093638862e-06
CENPK1137D_4973	0	2.07213919921247e-06	0	4.58790608505564e-06	2.31884165426875e-06	5.92406043841091e-06	0	0	0	2.36715055946152e-06	5.04962018172029e-06	7.80577196599877e-06
CENPK1137D_3609	0	7.91910562179648e-06	5.71008957475441e-06	0	0	0	2.86109590371873e-06	0	0	6.03103475873141e-06	6.43272028317339e-06	6.62919135096881e-06
CENPK1137D_769	0	0	8.58509971029509e-07	0	0	0	0	0	0	1.81352793444371e-06	1.93431449074445e-06	9.96696601719086e-07
CENPK1137D_5202	0	0	0	0	0	8.06785026557066e-06	6.1173707996638e-06	1.35916462832827e-05	1.31194360354065e-05	0	0	0
CENPK1137D_2511	0	3.94426496220751e-06	4.2660321726447e-06	1.30994461386048e-05	8.8277137880656e-06	2.25526007423674e-05	1.71002952083266e-05	1.42476137679971e-05	4.58420448341424e-06	0	0	4.95269701317554e-06
CENPK1137D_4669	2.42913115175374e-05	2.60603220717282e-05	2.81862839978311e-05	5.76999413248069e-06	2.33303864398877e-05	1.49008254904928e-05	0	1.2551469271807e-05	0	1.19082165899442e-05	2.54026811182459e-05	3.27231766941955e-05
CENPK1137D_4353	1.23344483353299e-05	5.29308095964635e-06	1.7174647658782e-05	2.34387326417869e-05	1.1846517466886e-05	1.51324445395678e-05	1.14740322770896e-05	1.27465698304361e-05	9.22778985391933e-06	3.02332960055577e-05	3.2246926808136e-05	2.99086443982181e-05
CENPK1137D_384	7.27255151339715e-05	5.61756514882223e-05	6.30086869980028e-05	4.3762643888713e-05	3.95808796424163e-05	4.75855282466245e-05	5.41219119220765e-05	5.76191685104946e-05	6.04536130959413e-05	4.99126471325969e-05	4.30966056446005e-05	4.18003593128298e-05
CENPK1137D_1707	3.1050632983287e-05	3.73093167468638e-05	2.49804005657299e-05	5.11372001723854e-05	3.18104747284729e-05	4.82527601100826e-05	5.39179742829498e-05	4.92017595454832e-05	4.74923584481715e-05	2.43548916691727e-05	3.46360034725301e-05	2.9001271031934e-05
CENPK1137D_2919	1.40032266395216e-05	2.40368147108646e-05	1.73318012974898e-05	4.43497588222045e-06	8.96618772983918e-06	5.72659175713055e-06	2.38817358080993e-05	1.44711057486715e-05	1.16402839333754e-05	1.1441227704064e-05	1.46438985269888e-05	1.50911591342643e-05
CENPK1137D_575	0	0	2.42835677519775e-06	7.45660780197505e-06	0	0	4.8670070977545e-06	2.70339338161996e-06	5.21894048881005e-06	1.02593866005673e-05	1.09426934047829e-05	8.45768259173053e-06
CENPK1137D_1598	0	4.4805466018059e-06	0	0	0	0	0	0	0	7.6776659593061e-06	2.72967406753081e-06	2.81304501406242e-06
CENPK1137D_2118	6.05737539114165e-06	2.59940108196373e-06	5.62291263468182e-06	0	0	0	0	0	0	0	3.16725540660064e-06	3.26399116135487e-06
CENPK1137D_347	0	1.48052844233586e-06	1.60130772857243e-06	0	0	0	0	0	0	1.69131192147033e-06	5.41187554258283e-06	1.85905583538038e-06
CENPK1137D_1737	3.21695747124144e-05	3.58928111560884e-05	3.28484477293642e-05	2.4452299458729e-05	1.85381989549378e-05	1.97335256495715e-05	3.8903171598943e-05	4.98666481879898e-05	4.17162607990696e-05	5.04650908460336e-05	5.38262216127157e-05	3.46688790922288e-05
